cell_id	coords
2876	[[3508, 4143], [3507, 4142], [3505, 4142], [3497, 4135], [3496, 4133], [3496, 4114], [3502, 4102], [3503, 4098], [3505, 4096], [3509, 4096], [3510, 4095], [3513, 4095], [3515, 4094], [3516, 4091], [3515, 4090], [3514, 4085], [3516, 4083], [3518, 4083], [3522, 4081], [3524, 4079], [3525, 4081], [3525, 4082], [3530, 4087], [3530, 4088], [3536, 4093], [3536, 4118], [3535, 4119], [3535, 4121], [3533, 4124], [3532, 4124], [3528, 4128], [3527, 4128], [3516, 4139], [3508, 4143]]
2877	[[3682, 4131], [3681, 4127], [3682, 4126], [3682, 4120], [3681, 4119], [3681, 4114], [3678, 4110], [3676, 4110], [3677, 4109], [3677, 4105], [3675, 4103], [3675, 4100], [3674, 4099], [3675, 4098], [3675, 4089], [3676, 4088], [3677, 4084], [3682, 4079], [3682, 4078], [3687, 4073], [3689, 4073], [3693, 4075], [3700, 4081], [3708, 4085], [3711, 4085], [3712, 4086], [3716, 4086], [3717, 4085], [3717, 4086], [3716, 4087], [3716, 4089], [3717, 4090], [3717, 4097], [3716, 4098], [3715, 4103], [3713, 4106], [3713, 4108], [3712, 4109], [3712, 4111], [3710, 4115], [3709, 4123], [3708, 4124], [3709, 4126], [3709, 4126], [3705, 4126], [3702, 4124], [3690, 4124], [3686, 4127], [3685, 4127], [3682, 4131]]
2878	[[3932, 4166], [3928, 4164], [3926, 4162], [3926, 4154], [3923, 4150], [3917, 4149], [3916, 4148], [3914, 4148], [3910, 4146], [3903, 4137], [3904, 4135], [3904, 4127], [3905, 4126], [3905, 4122], [3908, 4116], [3908, 4113], [3906, 4111], [3905, 4107], [3908, 4104], [3909, 4106], [3910, 4110], [3913, 4113], [3918, 4113], [3919, 4114], [3922, 4114], [3923, 4115], [3928, 4115], [3933, 4111], [3939, 4111], [3940, 4112], [3946, 4114], [3945, 4115], [3945, 4118], [3943, 4121], [3943, 4123], [3939, 4128], [3936, 4134], [3936, 4136], [3932, 4144], [3929, 4148], [3929, 4154], [3930, 4155], [3930, 4158], [3931, 4159], [3931, 4162], [3932, 4163], [3932, 4166]]
2880	[[3414, 4163], [3412, 4162], [3406, 4157], [3405, 4153], [3404, 4152], [3404, 4148], [3401, 4144], [3401, 4143], [3405, 4138], [3406, 4135], [3420, 4122], [3422, 4124], [3423, 4124], [3426, 4128], [3427, 4128], [3428, 4130], [3429, 4135], [3432, 4139], [3432, 4142], [3433, 4143], [3434, 4147], [3436, 4149], [3436, 4151], [3429, 4158], [3425, 4160], [3423, 4160], [3418, 4163], [3414, 4163]]
2881	[[3380, 4158], [3379, 4157], [3377, 4157], [3373, 4155], [3371, 4154], [3371, 4149], [3370, 4148], [3370, 4141], [3371, 4140], [3371, 4137], [3372, 4136], [3372, 4134], [3373, 4133], [3374, 4129], [3379, 4125], [3384, 4124], [3391, 4132], [3391, 4133], [3393, 4135], [3394, 4139], [3395, 4140], [3395, 4143], [3394, 4144], [3394, 4146], [3392, 4150], [3389, 4153], [3389, 4154], [3384, 4157], [3381, 4157], [3380, 4158]]
2882	[[3792, 4181], [3791, 4181], [3787, 4176], [3786, 4176], [3784, 4174], [3782, 4174], [3776, 4171], [3769, 4166], [3766, 4159], [3760, 4152], [3760, 4147], [3761, 4146], [3762, 4142], [3767, 4141], [3770, 4139], [3772, 4139], [3775, 4137], [3783, 4135], [3786, 4133], [3789, 4137], [3793, 4145], [3793, 4147], [3795, 4150], [3796, 4156], [3798, 4159], [3797, 4167], [3795, 4170], [3794, 4176], [3792, 4181]]
2883	[[3965, 4183], [3949, 4183], [3947, 4182], [3943, 4179], [3938, 4170], [3936, 4167], [3932, 4166], [3932, 4163], [3931, 4162], [3931, 4159], [3930, 4158], [3930, 4155], [3929, 4154], [3929, 4148], [3932, 4144], [3936, 4136], [3936, 4134], [3939, 4128], [3943, 4123], [3943, 4122], [3945, 4121], [3948, 4118], [3952, 4118], [3953, 4117], [3956, 4117], [3957, 4116], [3959, 4116], [3964, 4122], [3967, 4128], [3969, 4130], [3970, 4134], [3971, 4135], [3971, 4137], [3973, 4140], [3973, 4142], [3974, 4143], [3974, 4147], [3975, 4148], [3974, 4155], [3972, 4157], [3971, 4161], [3970, 4162], [3969, 4180], [3968, 4182], [3966, 4182], [3965, 4183]]
2885	[[5042, 4194], [5042, 4195], [5042, 4195], [5041, 4195], [5042, 4194]]
2886	[[4014, 4218], [4013, 4216], [4012, 4215], [4012, 4213], [4011, 4212], [4011, 4210], [4008, 4205], [4008, 4201], [4006, 4198], [4006, 4194], [4004, 4191], [4004, 4189], [4006, 4187], [4007, 4187], [4014, 4180], [4018, 4179], [4019, 4178], [4022, 4178], [4023, 4177], [4027, 4177], [4028, 4176], [4032, 4179], [4032, 4183], [4031, 4184], [4030, 4188], [4029, 4188], [4026, 4192], [4028, 4192], [4029, 4194], [4029, 4195], [4031, 4196], [4032, 4197], [4034, 4196], [4037, 4192], [4037, 4193], [4035, 4196], [4035, 4198], [4032, 4204], [4030, 4206], [4030, 4208], [4028, 4210], [4028, 4212], [4024, 4215], [4018, 4216], [4014, 4218]]
2888	[[5543, 4243], [5542, 4240], [5539, 4236], [5539, 4233], [5538, 4232], [5538, 4229], [5537, 4228], [5537, 4224], [5539, 4222], [5540, 4219], [5552, 4206], [5553, 4203], [5554, 4202], [5556, 4203], [5557, 4202], [5557, 4207], [5558, 4208], [5558, 4211], [5559, 4212], [5559, 4215], [5560, 4216], [5560, 4223], [5561, 4224], [5560, 4232], [5558, 4236], [5555, 4239], [5553, 4240], [5547, 4240], [5546, 4241], [5544, 4241], [5543, 4243]]
2889	[[4486, 4287], [4485, 4285], [4486, 4284], [4486, 4280], [4487, 4279], [4487, 4271], [4486, 4270], [4486, 4267], [4482, 4263], [4478, 4255], [4479, 4254], [4479, 4250], [4481, 4247], [4481, 4245], [4483, 4243], [4489, 4230], [4492, 4227], [4494, 4226], [4507, 4226], [4508, 4227], [4514, 4227], [4515, 4229], [4515, 4243], [4516, 4244], [4517, 4251], [4519, 4254], [4521, 4262], [4520, 4264], [4516, 4268], [4512, 4269], [4509, 4272], [4496, 4275], [4488, 4283], [4486, 4287]]
2890	[[4089, 4283], [4075, 4280], [4068, 4276], [4060, 4270], [4059, 4264], [4060, 4263], [4060, 4260], [4061, 4259], [4061, 4250], [4062, 4249], [4062, 4245], [4063, 4244], [4064, 4237], [4066, 4234], [4070, 4236], [4073, 4239], [4074, 4239], [4081, 4245], [4082, 4245], [4090, 4254], [4092, 4258], [4092, 4260], [4096, 4267], [4096, 4273], [4091, 4279], [4089, 4283]]
2891	[[4294, 4282], [4289, 4277], [4289, 4275], [4285, 4267], [4285, 4261], [4284, 4260], [4284, 4251], [4285, 4250], [4285, 4248], [4288, 4242], [4292, 4238], [4308, 4230], [4310, 4230], [4311, 4229], [4316, 4229], [4317, 4230], [4321, 4231], [4329, 4238], [4330, 4238], [4337, 4244], [4337, 4250], [4336, 4251], [4336, 4254], [4335, 4255], [4335, 4259], [4334, 4261], [4320, 4277], [4310, 4282], [4307, 4282], [4306, 4283], [4302, 4283], [4301, 4282], [4294, 4282]]
2892	[[5411, 4308], [5409, 4308], [5408, 4307], [5403, 4307], [5395, 4303], [5393, 4303], [5391, 4301], [5390, 4301], [5385, 4295], [5385, 4291], [5386, 4290], [5386, 4288], [5388, 4284], [5390, 4282], [5392, 4278], [5392, 4275], [5393, 4274], [5393, 4269], [5394, 4268], [5394, 4265], [5393, 4264], [5394, 4259], [5395, 4257], [5397, 4256], [5401, 4251], [5401, 4249], [5403, 4245], [5403, 4242], [5404, 4241], [5404, 4235], [5403, 4234], [5413, 4232], [5424, 4243], [5426, 4247], [5426, 4254], [5424, 4258], [5424, 4265], [5425, 4266], [5426, 4270], [5431, 4276], [5434, 4282], [5432, 4284], [5430, 4289], [5424, 4296], [5424, 4297], [5416, 4305], [5415, 4305], [5411, 4308]]
2893	[[1720, 4281], [1716, 4283], [1709, 4283], [1708, 4282], [1703, 4281], [1699, 4278], [1698, 4278], [1691, 4272], [1690, 4272], [1685, 4267], [1684, 4265], [1685, 4259], [1687, 4256], [1687, 4254], [1689, 4252], [1689, 4250], [1691, 4248], [1692, 4243], [1695, 4239], [1700, 4239], [1701, 4240], [1703, 4240], [1724, 4262], [1726, 4266], [1726, 4274], [1720, 4281]]
2894	[[5008, 4290], [5001, 4290], [5000, 4289], [4998, 4289], [4987, 4280], [4982, 4278], [4983, 4276], [4983, 4270], [4982, 4269], [4981, 4250], [4979, 4247], [4990, 4236], [4994, 4229], [4994, 4227], [4997, 4222], [4997, 4224], [5003, 4229], [5007, 4231], [5012, 4236], [5013, 4236], [5016, 4239], [5017, 4239], [5020, 4242], [5021, 4243], [5021, 4246], [5024, 4251], [5024, 4256], [5023, 4257], [5023, 4278], [5018, 4283], [5017, 4283], [5013, 4287], [5012, 4287], [5008, 4290]]
2895	[[5457, 4340], [5451, 4339], [5446, 4336], [5444, 4336], [5438, 4333], [5432, 4333], [5431, 4334], [5423, 4334], [5422, 4333], [5419, 4333], [5412, 4329], [5412, 4326], [5411, 4325], [5411, 4313], [5412, 4312], [5412, 4308], [5415, 4305], [5416, 4305], [5424, 4297], [5424, 4296], [5430, 4289], [5432, 4284], [5435, 4281], [5441, 4281], [5441, 4283], [5448, 4289], [5449, 4289], [5451, 4291], [5453, 4292], [5458, 4292], [5458, 4294], [5470, 4306], [5470, 4307], [5474, 4311], [5472, 4313], [5472, 4316], [5471, 4317], [5471, 4324], [5470, 4325], [5470, 4327], [5467, 4333], [5463, 4337], [5457, 4340]]
2896	[[4724, 4334], [4723, 4333], [4721, 4333], [4718, 4331], [4717, 4328], [4715, 4326], [4715, 4325], [4713, 4323], [4712, 4320], [4709, 4317], [4709, 4316], [4700, 4308], [4700, 4293], [4701, 4292], [4701, 4290], [4705, 4283], [4713, 4276], [4717, 4274], [4721, 4276], [4723, 4276], [4732, 4285], [4733, 4285], [4739, 4290], [4742, 4291], [4746, 4296], [4746, 4320], [4745, 4322], [4744, 4322], [4739, 4327], [4739, 4328], [4735, 4329], [4734, 4330], [4732, 4330], [4731, 4331], [4729, 4331], [4724, 4334]]
2897	[[4603, 4351], [4602, 4351], [4604, 4349], [4603, 4344], [4598, 4338], [4595, 4337], [4593, 4336], [4593, 4333], [4592, 4332], [4592, 4323], [4591, 4321], [4596, 4316], [4598, 4311], [4600, 4309], [4602, 4305], [4602, 4303], [4603, 4302], [4605, 4294], [4608, 4291], [4609, 4291], [4613, 4288], [4615, 4289], [4616, 4288], [4621, 4288], [4625, 4292], [4627, 4300], [4629, 4302], [4631, 4306], [4634, 4309], [4638, 4316], [4638, 4318], [4637, 4319], [4637, 4325], [4636, 4326], [4636, 4332], [4635, 4333], [4634, 4341], [4629, 4345], [4626, 4345], [4620, 4348], [4608, 4349], [4607, 4350], [4603, 4351]]
2898	[[5267, 4353], [5261, 4354], [5260, 4355], [5250, 4355], [5244, 4352], [5238, 4348], [5237, 4344], [5236, 4343], [5236, 4341], [5235, 4340], [5235, 4324], [5236, 4323], [5236, 4320], [5237, 4319], [5238, 4314], [5243, 4308], [5247, 4307], [5248, 4306], [5252, 4306], [5253, 4307], [5263, 4307], [5268, 4312], [5269, 4312], [5273, 4317], [5274, 4318], [5277, 4324], [5278, 4330], [5279, 4331], [5279, 4334], [5278, 4335], [5278, 4340], [5273, 4349], [5267, 4353]]
2899	[[1826, 4369], [1822, 4371], [1816, 4371], [1804, 4365], [1800, 4364], [1799, 4362], [1794, 4356], [1794, 4354], [1792, 4351], [1792, 4346], [1794, 4344], [1794, 4343], [1799, 4340], [1801, 4340], [1805, 4338], [1810, 4338], [1811, 4339], [1814, 4339], [1821, 4343], [1822, 4345], [1822, 4346], [1827, 4351], [1827, 4352], [1831, 4357], [1831, 4363], [1826, 4369]]
2900	[[5014, 4341], [5013, 4336], [5014, 4335], [5015, 4331], [5015, 4337], [5014, 4338], [5014, 4341]]
2901	[[4616, 4388], [4608, 4384], [4601, 4377], [4599, 4373], [4599, 4371], [4598, 4370], [4598, 4367], [4597, 4366], [4597, 4361], [4598, 4360], [4598, 4357], [4602, 4351], [4604, 4351], [4608, 4349], [4620, 4348], [4623, 4346], [4629, 4345], [4634, 4341], [4636, 4345], [4637, 4349], [4646, 4361], [4645, 4363], [4645, 4366], [4644, 4367], [4644, 4373], [4641, 4379], [4633, 4386], [4629, 4387], [4628, 4388], [4616, 4388]]
2902	[[5889, 4411], [5888, 4410], [5883, 4404], [5881, 4403], [5872, 4403], [5871, 4402], [5866, 4402], [5865, 4401], [5860, 4401], [5860, 4395], [5861, 4394], [5861, 4389], [5862, 4388], [5862, 4384], [5863, 4383], [5864, 4377], [5866, 4375], [5866, 4374], [5871, 4369], [5873, 4368], [5878, 4368], [5880, 4369], [5884, 4374], [5885, 4377], [5888, 4381], [5889, 4387], [5890, 4388], [5890, 4407], [5889, 4408], [5889, 4411]]
2903	[[2340, 4458], [2337, 4456], [2333, 4456], [2331, 4455], [2325, 4450], [2323, 4446], [2323, 4437], [2331, 4428], [2333, 4428], [2334, 4427], [2341, 4427], [2345, 4429], [2349, 4433], [2350, 4434], [2349, 4440], [2346, 4446], [2346, 4449], [2340, 4458]]
2904	[[2353, 4465], [2352, 4464], [2346, 4464], [2344, 4463], [2340, 4459], [2340, 4457], [2343, 4454], [2343, 4453], [2346, 4449], [2346, 4446], [2348, 4443], [2350, 4434], [2353, 4431], [2355, 4434], [2357, 4434], [2361, 4436], [2368, 4445], [2367, 4449], [2359, 4457], [2359, 4458], [2354, 4463], [2354, 4464], [2353, 4465]]
2905	[[2379, 4483], [2378, 4479], [2377, 4477], [2373, 4480], [2371, 4480], [2370, 4481], [2360, 4480], [2355, 4476], [2354, 4472], [2353, 4471], [2353, 4465], [2354, 4463], [2367, 4449], [2367, 4448], [2369, 4446], [2372, 4446], [2373, 4447], [2375, 4447], [2381, 4450], [2383, 4454], [2383, 4458], [2384, 4459], [2384, 4465], [2385, 4466], [2384, 4467], [2384, 4469], [2382, 4473], [2380, 4475], [2379, 4483]]
2906	[[2263, 4499], [2238, 4499], [2233, 4495], [2232, 4489], [2241, 4481], [2247, 4478], [2251, 4478], [2255, 4480], [2263, 4489], [2263, 4490], [2265, 4492], [2265, 4497], [2263, 4499]]
2907	[[4182, 4499], [4181, 4495], [4182, 4493], [4184, 4491], [4184, 4490], [4192, 4482], [4194, 4481], [4198, 4481], [4201, 4484], [4203, 4488], [4203, 4490], [4204, 4491], [4204, 4497], [4203, 4499], [4182, 4499]]
2908	[[2761, 2507], [2760, 2508], [2760, 2510], [2758, 2514], [2754, 2518], [2746, 2522], [2739, 2522], [2738, 2521], [2736, 2521], [2732, 2519], [2727, 2515], [2724, 2509], [2723, 2501], [2725, 2500], [2761, 2500], [2761, 2507]]
2909	[[6392, 2528], [6391, 2520], [6394, 2516], [6394, 2515], [6400, 2509], [6410, 2504], [6412, 2502], [6411, 2501], [6413, 2500], [6429, 2500], [6429, 2523], [6427, 2524], [6421, 2524], [6420, 2525], [6416, 2525], [6415, 2526], [6414, 2526], [6413, 2524], [6410, 2526], [6411, 2527], [6411, 2527], [6397, 2527], [6396, 2528], [6392, 2528]]
2910	[[4854, 2562], [4845, 2562], [4841, 2558], [4840, 2556], [4840, 2553], [4839, 2552], [4839, 2547], [4838, 2545], [4843, 2534], [4845, 2532], [4847, 2528], [4849, 2529], [4852, 2529], [4853, 2530], [4855, 2530], [4856, 2531], [4860, 2532], [4862, 2535], [4862, 2540], [4870, 2548], [4859, 2560], [4855, 2561], [4854, 2562]]
2911	[[5711, 2609], [5711, 2605], [5712, 2603], [5722, 2593], [5726, 2591], [5732, 2590], [5733, 2589], [5736, 2589], [5737, 2588], [5743, 2588], [5744, 2587], [5753, 2587], [5754, 2588], [5756, 2588], [5757, 2590], [5757, 2596], [5756, 2598], [5751, 2603], [5749, 2604], [5736, 2607], [5729, 2611], [5727, 2611], [5723, 2613], [5717, 2613], [5711, 2609]]
2912	[[5550, 2628], [5549, 2628], [5545, 2624], [5544, 2624], [5541, 2621], [5540, 2621], [5536, 2617], [5536, 2615], [5535, 2614], [5535, 2599], [5538, 2595], [5539, 2595], [5546, 2590], [5548, 2590], [5549, 2589], [5555, 2589], [5563, 2593], [5565, 2597], [5566, 2599], [5566, 2609], [5565, 2610], [5565, 2612], [5562, 2618], [5556, 2624], [5553, 2625], [5550, 2628]]
2913	[[4797, 2627], [4795, 2624], [4793, 2622], [4793, 2619], [4792, 2618], [4792, 2602], [4793, 2601], [4794, 2589], [4795, 2588], [4796, 2583], [4800, 2575], [4804, 2571], [4809, 2569], [4820, 2581], [4821, 2583], [4821, 2590], [4820, 2591], [4820, 2595], [4819, 2596], [4819, 2600], [4818, 2601], [4818, 2607], [4813, 2611], [4812, 2611], [4802, 2622], [4802, 2623], [4797, 2627]]
2915	[[4568, 2660], [4562, 2656], [4562, 2655], [4558, 2650], [4558, 2645], [4561, 2641], [4561, 2640], [4566, 2637], [4569, 2637], [4570, 2636], [4573, 2636], [4574, 2635], [4587, 2635], [4589, 2636], [4592, 2642], [4592, 2646], [4589, 2652], [4585, 2656], [4581, 2658], [4579, 2658], [4575, 2660], [4568, 2660]]
2916	[[2552, 2658], [2548, 2656], [2544, 2651], [2544, 2647], [2543, 2646], [2544, 2645], [2545, 2638], [2568, 2614], [2570, 2613], [2574, 2613], [2576, 2616], [2576, 2623], [2575, 2624], [2576, 2632], [2577, 2633], [2577, 2640], [2576, 2641], [2576, 2643], [2574, 2647], [2564, 2656], [2560, 2658], [2552, 2658]]
2917	[[1313, 2708], [1308, 2707], [1305, 2709], [1300, 2709], [1300, 2671], [1303, 2671], [1307, 2673], [1312, 2679], [1314, 2683], [1318, 2686], [1320, 2687], [1315, 2691], [1315, 2693], [1311, 2701], [1309, 2703], [1309, 2706], [1311, 2707], [1313, 2707], [1313, 2708]]
2918	[[5838, 2718], [5832, 2718], [5830, 2717], [5823, 2710], [5821, 2706], [5821, 2704], [5820, 2703], [5820, 2700], [5821, 2699], [5822, 2695], [5827, 2690], [5831, 2689], [5832, 2688], [5840, 2688], [5841, 2689], [5846, 2690], [5850, 2695], [5851, 2697], [5851, 2706], [5849, 2710], [5843, 2716], [5839, 2717], [5838, 2718]]
2919	[[3563, 2739], [3555, 2739], [3552, 2737], [3550, 2737], [3546, 2735], [3546, 2734], [3543, 2730], [3543, 2727], [3542, 2726], [3542, 2721], [3543, 2720], [3544, 2716], [3547, 2712], [3548, 2712], [3551, 2709], [3555, 2707], [3560, 2707], [3561, 2708], [3563, 2708], [3567, 2712], [3573, 2723], [3573, 2727], [3575, 2729], [3569, 2735], [3568, 2735], [3563, 2739]]
2920	[[6286, 2736], [6277, 2737], [6271, 2734], [6267, 2730], [6267, 2728], [6266, 2727], [6266, 2714], [6268, 2710], [6273, 2705], [6275, 2704], [6282, 2704], [6283, 2705], [6285, 2705], [6291, 2711], [6293, 2715], [6294, 2721], [6295, 2722], [6294, 2726], [6290, 2731], [6290, 2732], [6286, 2736]]
2921	[[1319, 2787], [1317, 2785], [1317, 2783], [1315, 2780], [1315, 2778], [1314, 2777], [1314, 2767], [1315, 2766], [1315, 2764], [1317, 2760], [1324, 2753], [1328, 2752], [1330, 2750], [1333, 2743], [1339, 2736], [1340, 2736], [1343, 2733], [1347, 2731], [1349, 2731], [1354, 2728], [1355, 2731], [1355, 2733], [1357, 2737], [1357, 2740], [1359, 2744], [1359, 2747], [1361, 2750], [1361, 2753], [1362, 2754], [1362, 2756], [1363, 2757], [1363, 2759], [1364, 2760], [1364, 2762], [1365, 2763], [1365, 2765], [1367, 2769], [1360, 2776], [1360, 2777], [1358, 2779], [1357, 2778], [1345, 2790], [1345, 2791], [1344, 2790], [1341, 2790], [1340, 2789], [1337, 2789], [1336, 2788], [1331, 2788], [1330, 2787], [1319, 2787]]
2922	[[4685, 2778], [4684, 2779], [4682, 2779], [4681, 2778], [4674, 2778], [4673, 2779], [4662, 2779], [4661, 2778], [4655, 2778], [4654, 2779], [4653, 2774], [4652, 2773], [4652, 2769], [4651, 2768], [4651, 2763], [4650, 2762], [4650, 2753], [4651, 2752], [4655, 2756], [4665, 2756], [4666, 2755], [4675, 2755], [4676, 2756], [4678, 2756], [4686, 2768], [4685, 2778]]
2923	[[6253, 2806], [6249, 2806], [6245, 2804], [6240, 2800], [6240, 2799], [6236, 2794], [6235, 2792], [6235, 2789], [6234, 2788], [6234, 2781], [6235, 2780], [6235, 2778], [6240, 2772], [6240, 2771], [6244, 2768], [6250, 2767], [6251, 2766], [6254, 2766], [6259, 2770], [6262, 2776], [6262, 2779], [6263, 2780], [6263, 2785], [6264, 2786], [6263, 2787], [6263, 2793], [6262, 2794], [6262, 2796], [6259, 2802], [6257, 2804], [6253, 2806]]
2924	[[4692, 2813], [4687, 2816], [4680, 2817], [4679, 2816], [4674, 2815], [4667, 2811], [4658, 2802], [4655, 2796], [4655, 2792], [4654, 2791], [4654, 2781], [4653, 2780], [4655, 2778], [4661, 2778], [4662, 2779], [4673, 2779], [4674, 2778], [4681, 2778], [4682, 2779], [4684, 2779], [4685, 2782], [4685, 2784], [4688, 2786], [4689, 2786], [4695, 2793], [4696, 2795], [4695, 2809], [4692, 2812], [4692, 2813]]
2925	[[1496, 2861], [1495, 2860], [1491, 2860], [1490, 2859], [1483, 2858], [1479, 2856], [1476, 2853], [1472, 2852], [1472, 2847], [1473, 2846], [1473, 2839], [1474, 2838], [1474, 2828], [1475, 2827], [1476, 2823], [1480, 2822], [1489, 2817], [1498, 2817], [1499, 2816], [1502, 2816], [1506, 2819], [1509, 2820], [1512, 2827], [1512, 2829], [1513, 2830], [1513, 2832], [1515, 2836], [1515, 2844], [1511, 2852], [1507, 2857], [1505, 2857], [1502, 2859], [1500, 2859], [1496, 2861]]
2926	[[5692, 2878], [5684, 2878], [5679, 2876], [5679, 2864], [5678, 2863], [5678, 2853], [5679, 2852], [5679, 2849], [5685, 2845], [5693, 2845], [5697, 2847], [5700, 2853], [5700, 2856], [5701, 2857], [5701, 2867], [5697, 2872], [5697, 2873], [5692, 2878]]
2927	[[3055, 2889], [3054, 2888], [3050, 2888], [3048, 2887], [3044, 2884], [3042, 2880], [3041, 2873], [3042, 2872], [3042, 2869], [3044, 2865], [3047, 2862], [3051, 2860], [3053, 2860], [3054, 2859], [3060, 2859], [3061, 2860], [3065, 2861], [3070, 2867], [3070, 2869], [3071, 2870], [3071, 2876], [3070, 2877], [3069, 2881], [3064, 2886], [3060, 2887], [3059, 2888], [3056, 2888], [3055, 2889]]
2928	[[1588, 2977], [1586, 2977], [1586, 2974], [1580, 2968], [1570, 2968], [1568, 2967], [1565, 2965], [1563, 2961], [1562, 2956], [1558, 2953], [1561, 2951], [1563, 2951], [1564, 2950], [1567, 2944], [1567, 2942], [1569, 2940], [1570, 2937], [1573, 2934], [1574, 2931], [1580, 2924], [1581, 2924], [1585, 2921], [1587, 2921], [1588, 2920], [1592, 2920], [1604, 2926], [1610, 2933], [1610, 2935], [1612, 2938], [1612, 2943], [1613, 2944], [1613, 2956], [1612, 2957], [1612, 2960], [1611, 2962], [1608, 2965], [1602, 2968], [1600, 2970], [1598, 2970], [1595, 2973], [1592, 2974], [1588, 2977]]
2929	[[3930, 2986], [3924, 2983], [3922, 2981], [3920, 2981], [3918, 2979], [3915, 2978], [3913, 2977], [3913, 2975], [3911, 2972], [3911, 2966], [3912, 2965], [3912, 2959], [3914, 2955], [3916, 2953], [3916, 2952], [3923, 2945], [3925, 2944], [3936, 2944], [3938, 2945], [3945, 2952], [3946, 2952], [3948, 2954], [3950, 2954], [3954, 2956], [3955, 2958], [3954, 2959], [3952, 2959], [3948, 2964], [3948, 2966], [3945, 2971], [3945, 2973], [3944, 2974], [3943, 2978], [3930, 2986]]
2930	[[3217, 2942], [3216, 2941], [3214, 2941], [3210, 2939], [3206, 2935], [3206, 2932], [3205, 2931], [3206, 2926], [3209, 2920], [3219, 2912], [3223, 2910], [3231, 2910], [3235, 2913], [3236, 2913], [3239, 2918], [3239, 2926], [3238, 2927], [3238, 2930], [3235, 2934], [3235, 2935], [3231, 2939], [3227, 2941], [3225, 2941], [3224, 2942], [3217, 2942]]
